HASH3,serror_rate,dst_host_srv_count,duration,num_compromised,icmp,srv_count,udp,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,wrong_fragment,dst_host_rerror_rate,dst_host_srv_diff_host_rate,dst_host_same_src_port_rate,count,dst_bytes,HASH5,num_file_creations,src_bytes,CATEGORY
0.0,0.0,0.20078740157480315,0,0.0,0,0.0039215686274509795,0,0.03,0.2,0.0,0.0,0.89,0.04,0.01,0.007843137254901959,0.0,-2.0,0.0,0.0,PROBE
1.0,1.0,0.05118110236220472,0,0.0,0,0.0039215686274509795,0,0.08,0.35,1.0,0.0,0.0,0.0,0.03,0.0,0.0,-1.0,0.0,0.0,PROBE
1.0,1.0,0.3346456692913386,0,0.0,0,0.015686274509803918,0,0.01,0.34,1.0,0.0,0.0,0.02,0.0,0.0,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.2283464566929134,1,0.0,0,0.0039215686274509795,0,0.02,0.23,0.01,0.0,0.87,0.03,0.0,0.0039215686274509795,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.11023622047244094,0,0.0,0,0.0,0,0.03,0.11,0.01,0.0,0.41,0.0,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
0.0,0.0,0.15748031496062992,1,0.0,0,0.015686274509803918,0,0.02,0.16,0.0,0.0,0.6,0.0,0.0,0.0019607843137254893,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.05905511811023623,1,0.0,0,0.00980392156862745,0,0.03,0.06,0.0,0.0,0.18,0.0,0.0,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
1.0,0.0,0.13385826771653545,0,0.0,0,0.0039215686274509795,0,0.03,0.14,0.0,0.0,0.35,0.0,0.0,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
-1.0,0.0,0.2480314960629921,0,0.0,0,0.0019607843137254893,0,0.02,0.25,0.0,0.0,0.85,0.03,0.0,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.20078740157480315,0,0.0,0,0.0039215686274509795,0,0.05,0.17,0.0,0.0,0.88,0.04,0.01,0.007843137254901959,0.0,-2.0,0.0,0.0,PROBE
0.0,0.0,0.23228346456692914,0,0.0,0,0.027450980392156862,0,0.36,0.29,0.0,0.0,0.79,0.03,0.07,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.043307086614173235,0,0.0,0,0.011764705882352941,0,0.07,0.27,0.0,0.0,0.64,0.0,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.0984251968503937,0,0.0,0,0.0,0,0.03,0.1,0.0,0.0,0.36,0.0,0.0,0.0,8.534627700142838e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.13385826771653545,0,0.0,0,0.0019607843137254893,0,0.03,0.14,0.01,0.0,0.51,0.0,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.3425196850393701,0,0.0,0,0.00980392156862745,0,0.03,0.34,0.01,0.0,0.88,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
-1.0,0.0,0.23228346456692914,3,0.0,0,0.021568627450980392,0,0.1,0.25,0.0,0.0,0.88,0.03,0.02,0.0,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.3307086614173229,0,0.0,0,0.0039215686274509795,0,0.05,0.34,0.02,0.0,0.86,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
0.0,0.0,0.22440944881889768,0,0.0,0,0.0,0,0.03,0.24,0.0,0.0,0.89,0.03,0.01,0.0039215686274509795,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.11023622047244094,0,0.0,0,0.0,0,0.03,0.11,0.0,0.0,0.4,0.0,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.19291338582677164,0,0.0,0,0.0019607843137254893,0,0.02,0.2,0.01,0.0,0.72,0.0,0.0,0.0039215686274509795,8.534627700142838e-06,0.0,0.0,0.0,PROBE
0.0,0.0,0.2480314960629921,0,0.0,0,0.013725490196078431,0,0.02,0.25,0.0,0.0,0.84,0.03,0.01,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2047244094488189,1,0.0,0,0.0019607843137254893,0,0.02,0.21,0.0,0.0,0.76,0.0,0.0,0.0039215686274509795,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.15354330708661418,0,0.0,0,0.02549019607843137,0,0.02,0.16,0.0,0.0,0.24,0.0,0.0,0.005882352941176471,1.881497470258762e-05,-1.0,0.0,3.342583907769642e-07,PROBE
0.0,0.0,0.16535433070866146,0,0.0,0,0.005882352941176471,0,0.02,0.17,0.0,0.0,0.78,0.0,0.0,0.007843137254901959,0.0,-2.0,0.0,0.0,PROBE
-1.0,0.0,0.2480314960629921,0,0.0,0,0.0019607843137254893,0,0.02,0.25,0.0,0.0,0.84,0.03,0.01,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
1.0,1.0,0.33858267716535434,0,0.0,0,0.007843137254901959,0,0.21,0.43,1.0,0.0,0.0,0.03,0.07,0.0,0.0,-1.0,0.0,0.0,PROBE
1.0,0.0,0.11023622047244094,0,0.0,0,0.0019607843137254893,0,0.25,0.11,0.0,0.0,0.23,0.0,0.0,0.007843137254901959,0.00010784665911998678,1.0,0.0,7.003509140088775e-07,PROBE
-1.0,0.0,0.2283464566929134,2,0.0,0,0.021568627450980392,0,0.04,0.24,0.0,0.0,0.89,0.03,0.01,0.005882352941176471,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.4724409448818898,0,0.0,0,0.017647058823529408,0,0.01,0.5,0.0,0.0,0.65,0.0,0.0,0.0,9.31050294561037e-06,-1.0,0.0,0.0,PROBE
0.0,0.0,0.2283464566929134,0,0.0,0,0.0019607843137254893,0,0.03,0.24,0.01,0.0,0.89,0.03,0.01,0.0039215686274509795,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.16929133858267714,0,0.0,0,0.0039215686274509795,0,0.02,0.17,0.0,0.0,0.56,0.0,0.0,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
0.0,1.0,0.3307086614173229,0,0.0,0,0.007843137254901959,0,0.14,0.33,1.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.1968503937007874,5,0.0,0,0.0,0,0.02,0.2,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.3425196850393701,2,0.0,0,0.0019607843137254893,0,0.02,0.34,0.01,0.0,0.87,0.02,0.0,0.005882352941176471,0.0001189028813678991,-1.0,0.0,3.8200958945938775e-07,PROBE
0.0,0.0,0.18503937007874016,0,0.0,0,0.00980392156862745,0,0.06,0.14,0.02,0.0,0.88,0.04,0.01,0.0039215686274509795,0.0,-2.0,0.0,0.0,PROBE
-1.0,0.0,0.1811023622047244,1,0.0,0,0.007843137254901959,0,0.02,0.18,0.0,0.0,0.68,0.0,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.1968503937007874,0,0.0,0,0.007843137254901959,0,0.02,0.2,0.0,0.0,0.55,0.0,0.0,0.0039215686274509795,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
0.0,0.0,0.20078740157480315,0,0.0,0,0.015686274509803918,0,0.22,0.17,0.0,0.0,0.83,0.04,0.04,0.0,0.0,-2.0,0.0,0.0,PROBE
0.0,0.0,0.06692913385826772,0,0.0,0,0.005882352941176471,0,0.03,0.07,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,PROBE
0.0,0.0,0.11811023622047245,1,0.0,0,0.0039215686274509795,0,0.25,0.25,0.0,0.0,0.85,0.06,0.05,0.0039215686274509795,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.4015748031496063,0,0.0,0,0.0,0,0.02,0.41,0.0,0.0,0.16,0.02,0.0,0.0019607843137254893,2.01727563821558e-05,-1.0,0.0,3.342583907769642e-07,PROBE
0.0,0.0,0.2480314960629921,0,0.0,0,0.0019607843137254893,0,0.02,0.25,0.0,0.0,0.84,0.03,0.01,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.18503937007874016,0,0.0,0,0.013725490196078431,0,0.04,0.17,0.0,0.0,0.92,0.04,0.01,0.005882352941176471,0.0,-2.0,0.0,0.0,PROBE
1.0,0.0,0.3464566929133858,3,0.0,0,0.015686274509803918,0,0.03,0.34,0.01,0.0,0.87,0.02,0.01,0.005882352941176471,0.00012957116599307764,-1.0,0.0,3.8200958945938775e-07,PROBE
1.0,0.0,0.3307086614173229,3,0.0,0,0.00980392156862745,0,0.06,0.34,0.02,0.0,0.85,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
0.0,0.0,0.18503937007874016,0,0.0,0,0.0039215686274509795,0,0.02,0.19,0.01,0.0,0.67,0.0,0.0,0.005882352941176471,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.3346456692913386,1,0.0,0,0.005882352941176471,0,0.04,0.34,0.0,0.0,0.9,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
1.0,0.0,0.05118110236220472,0,0.0,0,0.0019607843137254893,0,0.02,0.05,0.0,0.0,0.16,0.0,0.0,0.007843137254901959,3.724201178244148e-05,1.0,0.0,7.003509140088775e-07,PROBE
0.0,1.0,0.32677165354330706,0,0.0,0,0.0039215686274509795,0,0.09,0.33,1.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,1.0,0.31496062992125984,0,0.0,0,0.011764705882352941,0,0.06,0.33,1.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.8149606299212598,0,0.0,0,0.015686274509803918,0,0.02,0.82,0.22,0.0,0.19,0.0,0.0,0.0019607843137254893,1.7069255400285676e-05,-1.0,0.0,2.387559934121173e-07,PROBE
0.0,0.0,0.03543307086614173,0,0.0,0,0.0196078431372549,0,0.03,0.04,0.0,0.0,0.26,0.0,0.0,0.005882352941176471,0.0,-2.0,0.0,0.0,PROBE
0.0,0.0,0.2283464566929134,0,0.0,0,0.02549019607843137,0,0.09,0.24,0.0,0.0,0.89,0.03,0.02,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.3464566929133858,0,0.0,0,0.005882352941176471,0,0.05,0.32,0.0,0.0,0.89,0.02,0.01,0.005882352941176471,0.0,-1.0,0.0,0.0,PROBE
-1.0,0.0,0.23228346456692914,1,0.0,0,0.017647058823529408,0,0.04,0.25,0.0,0.0,0.89,0.03,0.01,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2125984251968504,1,0.0,0,0.0196078431372549,0,0.02,0.22,0.02,0.0,0.79,0.0,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.3425196850393701,0,0.0,0,0.007843137254901959,0,0.06,0.32,0.0,0.0,0.89,0.02,0.01,0.005882352941176471,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.1968503937007874,0,0.0,0,0.011764705882352941,0,0.06,0.16,0.0,0.0,0.88,0.04,0.01,0.005882352941176471,0.0,-2.0,0.0,0.0,PROBE
0.0,1.0,0.2283464566929134,0,0.0,0,0.0039215686274509795,0,0.03,0.33,1.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,PROBE
1.0,1.0,0.3307086614173229,0,0.0,0,0.0196078431372549,0,0.03,0.34,1.0,0.0,0.0,0.02,0.01,0.0,0.0,-1.0,0.0,0.0,PROBE
1.0,0.0,0.32677165354330706,0,0.0,0,0.013725490196078431,0,0.03,0.33,0.0,0.0,0.88,0.02,0.01,0.005882352941176471,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.14173228346456693,0,0.0,0,0.0,0,0.03,0.15,0.0,0.0,0.51,0.0,0.0,0.0039215686274509795,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
-1.0,0.0,0.13385826771653545,0,0.0,0,0.02549019607843137,0,0.02,0.25,0.0,0.0,0.64,0.0,0.01,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
1.0,1.0,0.3346456692913386,0,0.0,0,0.0,0,0.16,0.37,1.0,0.0,0.0,0.03,0.05,0.0,0.0,-1.0,0.0,0.0,PROBE
1.0,1.0,0.3307086614173229,0,0.0,0,0.015686274509803918,0,0.02,0.34,1.0,0.0,0.0,0.02,0.01,0.0,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.1968503937007874,0,0.0,0,0.0039215686274509795,0,0.71,0.14,0.0,0.0,0.57,0.06,0.14,0.0,0.0,-2.0,0.0,0.0,PROBE
0.0,0.0,0.11023622047244094,0,0.0,0,0.005882352941176471,0,0.03,0.25,0.0,0.0,0.63,0.0,0.01,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.23228346456692914,0,0.0,0,0.005882352941176471,0,0.02,0.24,0.0,0.0,0.9,0.03,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.003937007874015748,0,0.0,0,0.0019607843137254893,0,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.007843137254901959,3.724201178244148e-05,1.0,0.0,7.003509140088775e-07,PROBE
-1.0,0.0,0.23228346456692914,0,0.0,0,0.011764705882352941,0,0.1,0.25,0.0,0.0,0.88,0.03,0.02,0.0,0.0,0.0,0.0,0.0,PROBE
0.0,0.0,0.0984251968503937,0,0.0,0,0.0039215686274509795,0,0.3,0.1,0.0,0.0,0.21,0.0,0.0,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2283464566929134,0,0.0,0,0.007843137254901959,0,0.09,0.25,0.0,0.0,0.88,0.03,0.02,0.0019607843137254893,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.23228346456692914,5,0.0,0,0.02549019607843137,0,0.09,0.26,0.0,0.0,0.89,0.03,0.02,0.0039215686274509795,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.25,0.33858267716535434,0,0.0,0,0.013725490196078431,0,0.16,0.32,0.03,0.0,0.84,0.02,0.03,0.005882352941176471,0.0,-1.0,0.0,0.0,PROBE
1.0,0.0,0.4015748031496063,0,0.0,0,0.0,0,0.02,0.4,0.0,0.0,0.17,0.0,0.0,0.0,2.3276257364025924e-06,-1.0,0.0,0.0,PROBE
1.0,0.0,0.3346456692913386,0,0.0,0,0.0196078431372549,0,0.29,0.35,0.0,0.0,0.82,0.02,0.06,0.0,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.19291338582677164,0,0.0,0,0.029411764705882363,0,0.06,0.15,0.02,0.0,0.85,0.04,0.01,0.0,0.0,-2.0,0.0,0.0,PROBE
-1.0,0.0,0.2283464566929134,0,0.0,0,0.0039215686274509795,0,0.02,0.23,0.0,0.0,0.87,0.03,0.0,0.0019607843137254893,8.534627700142838e-06,0.0,0.0,0.0,PROBE
0.0,0.0,0.2283464566929134,0,0.0,0,0.0019607843137254893,0,0.04,0.27,0.01,0.0,0.96,0.03,0.01,0.0019607843137254893,6.9828772092077775e-06,0.0,0.0,0.0,PROBE
0.0,0.0,0.14566929133858267,0,0.0,0,0.011764705882352941,0,0.07,0.17,0.0,0.0,0.87,0.05,0.01,0.0,0.0,-2.0,0.0,0.0,PROBE
-1.0,0.0,0.1968503937007874,0,0.0,0,0.0,0,0.02,0.2,0.0,0.0,0.39,0.0,0.0,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
0.0,1.0,0.3346456692913386,0,0.0,0,0.0019607843137254893,0,0.01,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.3425196850393701,0,0.0,0,0.0039215686274509795,0,0.03,0.31,0.02,0.0,0.92,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
-1.0,0.0,0.13385826771653545,1,0.0,0,0.017647058823529408,0,0.04,0.14,0.0,0.0,0.52,0.06,0.01,0.0039215686274509795,8.534627700142838e-06,0.0,0.0,0.0,PROBE
1.0,0.0,0.3346456692913386,1,0.0,0,0.007843137254901959,0,0.04,0.34,0.0,0.0,0.9,0.02,0.01,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
1.0,0.0,0.4015748031496063,0,0.0,0,0.0019607843137254893,0,0.02,0.41,0.0,0.0,0.17,0.02,0.0,0.005882352941176471,2.01727563821558e-05,-1.0,0.0,3.342583907769642e-07,PROBE
1.0,0.0,0.3346456692913386,0,0.0,0,0.00980392156862745,0,0.02,0.34,0.01,0.0,0.87,0.02,0.0,0.0,2.9095321705032408e-06,-1.0,0.0,0.0,PROBE
1.0,0.0,0.3307086614173229,8,0.0,0,0.011764705882352941,0,0.07,0.33,0.0,0.0,0.91,0.02,0.01,0.005882352941176471,2.1142600438990214e-05,-1.0,0.0,3.8200958945938775e-07,PROBE
1.0,0.0,0.15354330708661418,0,0.0,0,0.029411764705882363,0,0.03,0.15,0.0,0.0,0.08,0.05,0.0,0.0,0.0,-1.0,0.0,0.0,PROBE
0.0,0.0,0.05511811023622047,0,0.0,0,0.0,0,0.02,0.06,0.0,0.0,0.22,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,PROBE
1.0,0.0,0.14566929133858267,0,0.0,0,0.027450980392156862,0,0.02,0.15,0.0,0.0,0.22,0.0,0.0,0.005882352941176471,1.881497470258762e-05,-1.0,0.0,3.342583907769642e-07,PROBE
-1.0,0.0,0.16929133858267714,0,0.0,0,0.0039215686274509795,0,0.06,0.17,0.0,0.0,0.35,0.0,0.0,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.33858267716535434,0,0.0,0,0.0196078431372549,0,0.07,0.32,0.03,0.0,0.89,0.02,0.01,0.0,0.0,-1.0,0.0,0.0,PROBE
1.0,0.0,0.02755905511811024,0,0.0,0,0.052941176470588235,0,0.03,0.03,0.0,0.0,0.09,0.0,0.0,0.0039215686274509795,0.0,-1.0,0.0,0.0,PROBE
1.0,0.0,0.3503937007874016,0,0.0,0,0.029411764705882363,0,0.38,0.46,0.0,0.0,0.15,0.02,0.08,0.005882352941176471,2.01727563821558e-05,-1.0,0.0,3.342583907769642e-07,PROBE
-1.0,1.0,0.3346456692913386,0,0.0,0,0.0039215686274509795,0,0.02,0.34,1.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,PROBE
-1.0,0.0,0.2047244094488189,5,0.0,0,0.017647058823529408,0,0.05,0.2,0.0,0.0,0.16,0.04,0.01,0.0039215686274509795,0.0,0.0,0.0,0.0,PROBE
1.0,0.0,0.3937007874015748,1,0.0,0,0.007843137254901959,0,0.02,0.4,0.0,0.0,0.39,0.0,0.0,0.005882352941176471,5.819064341006481e-07,-1.0,0.0,0.0,PROBE
0.0,1.0,0.043307086614173235,0,0.0,0,0.021568627450980392,0,0.07,0.05,1.0,0.0,0.0,0.0,0.0,0.37450980392156863,0.0,-3.0,0.0,0.0,DDOS
1.0,0.0,0.06299212598425198,0,0.0,0,0.031372549019607836,0,0.07,0.07,0.0,0.0,1.0,0.0,0.0,0.5470588235294118,0.0,1.0,0.0,0.0,DDOS
0.0,1.0,0.05511811023622047,0,0.0,0,0.027450980392156862,0,0.08,0.06,1.0,0.0,0.0,0.0,0.0,0.4549019607843137,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.031496062992125984,0,0.0,0,0.0,0,0.07,0.04,1.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.007874015748031496,0,0.0,0,0.0039215686274509795,0,0.09,0.03,1.0,0.0,0.0,0.0,0.01,0.21176470588235294,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.10236220472440943,0,0.0,0,0.03333333333333333,0,0.06,0.11,1.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.05905511811023623,0,0.0,0,0.029411764705882363,0,0.06,0.06,1.0,0.0,0.0,0.0,0.0,0.17450980392156862,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.547244094488189,0,0.0,0,0.013725490196078431,0,0.07,0.21,0.93,0.0,0.0,0.01,0.04,0.00980392156862745,0.0,-2.0,0.0,0.0,DDOS
0.0,0.0,0.047244094488188976,0,0.0,0,0.03725490196078431,0,0.07,0.05,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.03543307086614173,0,0.0,0,0.03725490196078431,0,0.06,0.04,1.0,0.0,0.0,0.0,0.0,0.20392156862745092,0.0,0.0,0.0,0.0,DDOS
-1.0,1.0,0.24015748031496065,0,0.0,0,0.011764705882352941,0,0.02,0.24,1.0,0.0,0.0,0.0,0.02,0.0607843137254902,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.015748031496062992,0,0.0,0,0.03333333333333333,0,0.07,0.02,1.0,0.0,0.0,0.0,0.0,0.20392156862745092,0.0,-3.0,0.0,0.0,DDOS
-1.0,1.0,0.043307086614173235,0,0.0,0,0.021568627450980392,0,0.07,0.05,1.0,0.0,0.0,0.0,0.0,0.4176470588235294,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.03543307086614173,0,0.0,0,0.013725490196078431,0,0.07,0.04,1.0,0.0,0.0,0.0,0.0,0.20980392156862746,0.0,0.0,0.0,0.0,DDOS
-2.0,1.0,0.05118110236220472,0,0.0,0,0.02549019607843137,0,0.06,0.05,1.0,0.0,0.0,0.0,0.0,0.2784313725490196,0.0,-2.0,0.0,0.0,DDOS
0.0,1.0,0.2283464566929134,0,0.0,0,0.035294117647058816,0,0.02,0.23,1.0,0.0,0.0,0.0,0.01,0.14901960784313725,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.007874015748031496,0,0.0,0,0.03725490196078431,0,0.07,0.01,1.0,0.0,0.0,0.0,0.0,0.17450980392156862,0.0,0.0,0.0,0.0,DDOS
0.0,0.0,0.007874015748031496,0,0.0,0,0.0039215686274509795,0,0.1,0.05,0.0,0.0,1.0,0.0,0.02,0.25882352941176473,0.0,0.0,0.0,0.0,DDOS
-1.0,0.0,0.023622047244094488,0,0.0,0,0.011764705882352941,0,0.07,0.03,0.0,0.0,1.0,0.0,0.0,0.49607843137254903,0.0,-4.0,0.0,0.0,DDOS
0.0,0.0,0.0,0,0.0,0,0.0,0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.3882352941176471,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.20078740157480315,0,0.0,0,0.013725490196078431,0,0.02,0.22,1.0,0.0,0.0,0.04,0.01,0.03725490196078431,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.05511811023622047,0,0.0,0,0.00980392156862745,0,0.07,0.06,1.0,0.0,0.0,0.0,0.0,0.5019607843137255,0.0,-5.0,0.0,0.0,DDOS
0.0,1.0,0.06299212598425198,0,0.0,0,0.0019607843137254893,0,0.08,0.07,1.0,0.0,0.0,0.0,0.0,0.3705882352941177,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.023622047244094488,0,0.0,0,0.011764705882352941,0,0.06,0.03,1.0,0.0,0.0,0.0,0.0,0.2431372549019608,0.0,0.0,0.0,0.0,DDOS
1.0,1.0,0.05118110236220472,0,0.0,0,0.035294117647058816,0,0.07,0.05,1.0,0.0,0.0,0.0,0.0,0.5549019607843138,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.02755905511811024,0,0.0,0,0.02549019607843137,0,0.06,0.03,1.0,0.0,0.0,0.0,0.0,0.2627450980392157,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.003937007874015748,0,0.0,0,0.03725490196078431,0,0.06,0.01,1.0,0.0,0.0,0.0,0.0,0.4803921568627451,0.0,-2.0,0.0,0.0,DDOS
0.0,0.92,0.16535433070866146,0,0.0,0,0.0039215686274509795,0,0.04,0.17,1.0,0.0,0.0,0.0,0.01,0.021568627450980392,0.0,-2.0,0.0,0.0,DDOS
0.0,1.0,0.015748031496062992,0,0.0,0,0.007843137254901959,0,0.07,0.02,1.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.0,0.0,DDOS
1.0,1.0,0.2362204724409449,0,0.0,0,0.0,0,0.02,0.24,1.0,0.0,0.0,0.0,0.01,0.00980392156862745,0.0,-1.0,0.0,0.0,DDOS
-1.0,0.0,0.01968503937007874,0,0.0,0,0.00980392156862745,0,0.08,0.02,0.0,0.0,1.0,0.0,0.0,0.4882352941176471,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.05118110236220472,0,0.0,0,0.02549019607843137,0,0.07,0.05,1.0,0.0,0.0,0.0,0.0,0.4745098039215686,0.0,-1.0,0.0,0.0,DDOS
0.0,0.0,0.05118110236220472,0,0.0,0,0.027450980392156862,0,0.06,0.05,0.0,0.0,1.0,0.0,0.0,0.2627450980392157,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.02755905511811024,0,0.0,0,0.013725490196078431,0,0.05,0.03,1.0,0.0,0.0,0.0,0.0,0.1941176470588236,0.0,0.0,0.0,0.0,DDOS
0.0,0.0,0.011811023622047244,0,0.0,0,0.005882352941176471,0,0.07,0.02,0.0,0.0,1.0,0.0,0.0,0.4019607843137255,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.007874015748031496,0,0.0,0,0.03333333333333333,0,0.11,0.02,1.0,0.0,0.0,0.0,0.01,0.23137254901960785,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.011811023622047244,0,0.0,0,0.005882352941176471,0,0.05,0.02,1.0,0.0,0.0,0.0,0.0,0.2490196078431373,0.0,-2.0,0.0,0.0,DDOS
0.0,1.0,0.0905511811023622,0,0.0,0,0.045098039215686274,0,0.05,0.09,1.0,0.0,0.0,0.0,0.0,0.5313725490196078,0.0,-5.0,0.0,0.0,DDOS
0.0,1.0,0.007874015748031496,0,0.0,0,0.0039215686274509795,0,0.06,0.01,1.0,0.0,0.0,0.0,0.0,0.4529411764705882,0.0,-3.0,0.0,0.0,DDOS
-1.0,0.0,0.06299212598425198,0,0.0,0,0.031372549019607836,0,0.07,0.07,0.0,0.0,1.0,0.0,0.0,0.5294117647058824,0.0,-1.0,0.0,0.0,DDOS
0.0,1.0,0.043307086614173235,0,0.0,0,0.0019607843137254893,0,0.07,0.05,1.0,0.0,0.0,0.0,0.0,0.045098039215686274,0.0,0.0,0.0,0.0,DDOS
-1.0,1.0,0.043307086614173235,0,0.0,0,0.021568627450980392,0,0.08,0.05,1.0,0.0,0.0,0.0,0.0,0.4843137254901961,0.0,0.0,0.0,0.0,DDOS
0.0,1.0,0.07086614173228346,0,0.0,0,0.03725490196078431,0,0.06,0.07,1.0,0.0,0.0,0.0,0.0,0.1980392156862745,0.0,-1.0,0.0,0.0,DDOS
-1.0,1.0,0.07086614173228346,0,0.0,0,0.031372549019607836,0,0.07,0.07,1.0,0.0,0.0,0.0,0.0,0.4176470588235294,0.0,1.0,0.0,0.0,DDOS
0.0,1.0,0.0,0,0.0,0,0.0,0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.25098039215686274,0.0,1.0,0.0,0.0,DDOS
