duration,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,HASH1,HASH2,HASH3,HASH4,HASH5,icmp,tcp,udp,CATEGORY
2067,0,0.0008993779101172184,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013725490196078431,0.013725490196078431,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9527559055118109,0.95,0.01,0.0,0.0,0.02,0.02,0.33,0.34,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
796,0,0.0008993779101172184,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.1352941176470588,0.1352941176470588,0.03,0.03,0.97,0.97,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.34,0.34,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.08627450980392158,0.08627450980392158,0.87,0.87,0.11,0.11,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.7,0.7,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06666666666666668,0.06666666666666668,0.17,0.17,0.83,0.83,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.03,0.65,0.65,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.20392156862745095,0.20392156862745095,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.63,0.63,0.34,0.34,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06666666666666668,0.06666666666666668,0.06,0.06,0.94,0.94,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.58,0.58,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06470588235294117,0.06470588235294117,0.03,0.03,0.97,0.97,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.58,0.58,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
907,0,0.0009690946601935566,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.054901960784313725,0.054901960784313725,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
791,0,0.0012081689949302234,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.052941176470588235,0.052941176470588235,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.6,0.6,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.13725490196078433,0.13725490196078433,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.35,0.35,0.64,0.64,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2078,0,0.0014803508274200369,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.017647058823529408,0.017647058823529408,0.0,0.0,0.9,0.9,1.0,0.0,0.0,1.0,0.8976377952755905,0.9,0.02,0.0,0.0,0.0,0.0,0.04,0.04,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
799,0,0.0009458557435014439,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.17254901960784313,0.17254901960784313,0.02,0.02,0.98,0.98,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.47,0.48,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2066,0,0.0013751071855239755,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.021568627450980392,0.021568627450980392,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9015748031496064,0.9,0.02,0.0,0.0,0.0,0.0,0.05,0.05,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
801,0,0.0009458557435014439,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0607843137254902,0.0607843137254902,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.0,0.0,0.16,0.16,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9960629921259844,1.0,0.01,0.0,0.0,0.04,0.04,0.74,0.74,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2067,0,0.0011550059937304586,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.015686274509803918,0.015686274509803918,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.02,0.02,0.5,0.52,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2088,0,0.0011550059937304586,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.02549019607843137,0.02549019607843137,0.07,0.07,0.93,0.93,1.0,0.0,0.0,1.0,0.9291338582677166,0.93,0.01,0.0,0.0,0.0,0.0,0.2,0.22,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
805,0,0.0008872809397843376,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.05882352941176471,0.05882352941176471,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.61,0.61,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
810,0,0.0009226168268093312,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.11568627450980393,0.11568627450980393,0.03,0.03,0.97,0.97,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.3,0.3,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
902,0,0.0008529000767329929,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.12745098039215685,0.12745098039215685,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
902,0,0.0009458557435014439,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.05098039215686274,0.05098039215686274,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
897,0,0.001162327844195097,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.056862745098039215,0.056862745098039215,0.17,0.17,0.83,0.83,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,0.03,0.68,0.68,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
899,0,0.0011852484195626599,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.056862745098039215,0.056862745098039215,0.07,0.07,0.93,0.93,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.59,0.59,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2074,0,0.0011550059937304586,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013725490196078431,0.013725490196078431,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9133858267716536,0.91,0.02,0.0,0.0,0.0,0.0,0.14,0.15,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.18235294117647055,0.18235294117647055,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.48,0.48,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
1019,0,6.277690920115937e-05,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.16862745098039214,0.16862745098039214,0.01,0.01,0.98,0.98,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
814,0,0.0009458557435014439,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.11372549019607844,0.11372549019607844,0.03,0.03,0.97,0.97,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.29,0.3,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.23137254901960785,0.23137254901960785,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.68,0.68,0.29,0.29,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
906,0,0.0009923335768856694,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.08235294117647059,0.08235294117647059,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0196078431372549,0.0196078431372549,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9606299212598424,0.96,0.01,0.0,0.0,0.15,0.16,0.56,0.59,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
900,0,0.0012310895702977867,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.054901960784313725,0.054901960784313725,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
807,0,0.0012014838271146842,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.10980392156862744,0.10980392156862744,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.0,0.0,0.26,0.26,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
901,0,0.0009226168268093312,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.13725490196078433,0.13725490196078433,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
948,0,0.0008529000767329929,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.05882352941176471,0.05882352941176471,0.03,0.03,0.94,0.94,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
792,0,0.0009331220905194644,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.045098039215686274,0.045098039215686274,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9960629921259844,1.0,0.01,0.0,0.0,0.01,0.01,0.58,0.58,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
900,0,0.0008993779101172184,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.04901960784313725,0.04901960784313725,0.04,0.04,0.92,0.92,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.2215686274509804,0.2215686274509804,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.66,0.66,0.31,0.31,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.21176470588235294,0.21176470588235294,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.64,0.64,0.33,0.33,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
805,0,0.0008872809397843376,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06470588235294117,0.06470588235294117,0.03,0.03,0.97,0.97,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.01,0.01,0.64,0.64,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
899,0,0.0012081689949302234,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06470588235294117,0.06470588235294117,0.06,0.06,0.94,0.94,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.61,0.61,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
819,0,0.0009226168268093312,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.09803921568627452,0.09803921568627452,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9921259842519684,0.99,0.01,0.0,0.0,0.0,0.0,0.24,0.24,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
903,0,3.953799250904663e-05,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.103921568627451,0.103921568627451,0.02,0.02,0.96,0.96,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.1352941176470588,0.1352941176470588,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.84,0.84,0.13,0.13,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2055,0,0.0011550059937304586,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.015686274509803918,0.015686274509803918,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.02,0.02,0.41,0.43,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.011764705882352941,0.011764705882352941,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9606299212598424,0.96,0.01,0.0,0.0,0.11,0.11,0.56,0.59,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2065,0,0.0008872809397843376,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0196078431372549,0.0196078431372549,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.02,0.02,0.53,0.55,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
903,0,0.0008993779101172184,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06666666666666668,0.06666666666666668,0.03,0.03,0.94,0.94,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2065,0,0.0008993779101172184,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013725490196078431,0.013725490196078431,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9527559055118109,0.95,0.01,0.0,0.0,0.02,0.02,0.35,0.37,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.62,0.62,0.35,0.35,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2044,0,0.0009560426658870275,1.939688113668827e-07,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0196078431372549,0.0196078431372549,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.02,0.02,0.56,0.58,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
2074,0,0.001131767077038346,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013725490196078431,0.013725490196078431,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.02,0.02,0.39,0.41,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
903,0,0.0009923335768856694,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.09803921568627452,0.09803921568627452,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.10196078431372547,0.10196078431372547,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28,0.28,0.7,0.7,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
904,0,0.0008761389934251057,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.13725490196078433,0.13725490196078433,0.01,0.01,0.97,0.97,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0196078431372549,0.0196078431372549,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9566929133858268,0.96,0.01,0.0,0.0,0.09,0.1,0.56,0.59,-1.0,-1.0,0.0,0.0,-2.0,0,1,0,DDOS
7613,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0196078431372549,0.0,0.0,0.0,0.45,1.0,0.0,0.55,1.0,0.6732283464566929,0.67,0.03,0.0,0.0,0.33,0.49,0.11,0.08,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
0,0,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39763779527559057,0.4,0.03,0.0,0.0,0.1,0.25,0.11,0.13,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7553,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7362204724409449,0.74,0.03,0.0,0.0,0.33,0.45,0.12,0.07,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7256,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9724409448818898,0.97,0.02,0.0,0.0,0.33,0.34,0.04,0.02,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
0,0,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27165354330708663,0.27,0.65,0.0,0.0,0.18,0.64,0.63,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
0,0,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4488188976377953,0.45,0.02,0.0,0.0,0.53,0.36,0.01,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7779,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4448818897637795,0.45,0.49,0.0,0.0,0.35,0.77,0.48,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
8160,1,0.0,2.9095321705032408e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2874015748031496,0.29,0.02,0.0,0.0,0.72,0.66,0.01,0.03,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
8185,1,0.0,2.9095321705032408e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05511811023622047,0.06,0.83,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7310,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8976377952755905,0.9,0.11,0.0,0.0,0.5,0.55,0.11,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7526,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7322834645669292,0.73,0.02,0.0,0.0,0.39,0.39,0.01,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
0,0,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38976377952755903,0.39,0.03,0.0,0.0,0.09,0.22,0.11,0.13,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
8076,1,0.0,2.9095321705032408e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27165354330708663,0.27,0.03,0.0,0.0,0.0,0.01,0.11,0.19,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7590,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6889763779527559,0.69,0.02,0.0,0.0,0.45,0.43,0.01,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7599,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6181102362204725,0.62,0.35,0.0,0.0,0.49,0.8,0.35,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
8172,1,0.0,2.9095321705032408e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18503937007874016,0.19,0.04,0.0,0.0,0.0,0.02,0.09,0.25,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
7654,1,0.0,8.534627700142838e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6496062992125984,0.65,0.02,0.0,0.0,0.5,0.48,0.01,0.01,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
8089,0,1.5917066227474487e-08,2.9095321705032408e-06,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14960629921259844,0.15,0.75,0.0,0.0,0.05,0.36,0.73,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,0,DDOS
