duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,CATEGORY
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1,0.13,0.0,0.86,1.0,0.01,1.0,0.0,255,1,0.0,0.47,0.0,0.0,0.07,0.0,0.39,1.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,47,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,34,1.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,saint,PROBE
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.04,1.0,0.96,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,1.0,0.96,0.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.98,1.0,saint,PROBE
1,tcp,finger,SF,6,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,55,1,0.02,0.22,0.02,0.0,0.0,0.0,0.09,0.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,1.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,61,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,119,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1,0.06,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,saint,PROBE
0,udp,domain_u,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.17,0.67,0.0,255,1,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,saint,PROBE
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,1,0.08,0.0,0.9,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.93,1.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,127,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,saint,PROBE
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,1,0.06,1.0,0.94,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,1.0,0.95,0.0,saint,PROBE
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,175,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,saint,PROBE
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1,0.05,1.0,0.92,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,1.0,0.93,0.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.06,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,saint,PROBE
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1,0.06,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,saint,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.75,1.0,0.25,0.75,0.0,255,64,0.25,0.01,0.0,0.0,0.0,0.0,0.66,1.0,mscan,PROBE
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,0.75,0.33,1.0,1.0,217,60,0.24,0.02,0.0,0.03,0.0,0.0,0.89,1.0,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,1.0,0.0,0.0,1.0,0.0,1.0,87,84,0.33,0.03,0.01,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.67,1.0,0.33,1.0,0.0,255,64,0.25,0.01,0.0,0.0,0.0,0.0,0.66,1.0,mscan,PROBE
0,tcp,telnet,RSTO,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0,0.33,1.0,0.56,1.0,0.0,0.89,255,44,0.17,0.03,0.0,0.0,0.0,0.0,0.25,0.48,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,44,84,0.32,0.07,0.02,0.04,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,1.0,0.25,1.0,1.0,229,52,0.2,0.02,0.0,0.04,0.0,0.0,0.88,1.0,mscan,PROBE
2,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,1.0,1.0,0.33,1.0,1.0,218,60,0.24,0.02,0.0,0.03,0.0,0.0,0.89,1.0,mscan,PROBE
2,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,1.0,0.33,1.0,1.0,255,52,0.2,0.02,0.01,0.0,0.0,0.0,0.75,0.98,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,0.88,1.0,0.0,0.88,217,85,0.33,0.02,0.0,0.02,0.0,0.0,0.88,0.68,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.67,1.0,0.33,1.0,0.0,255,64,0.25,0.01,0.0,0.0,0.0,0.0,0.65,1.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,81,11,0.14,0.06,0.01,0.0,0.01,0.0,0.85,1.0,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,1.0,0.9,0.33,1.0,1.0,42,59,0.24,0.12,0.02,0.03,0.0,0.0,0.88,1.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,202,1,0.0,0.03,0.0,0.0,0.0,0.0,0.01,1.0,mscan,PROBE
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.5,0.5,1.0,0.0,0.5,67,90,0.34,0.07,0.01,0.02,0.0,0.11,0.87,0.6,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,116,63,0.34,0.03,0.01,0.03,1.0,0.62,0.0,0.38,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.8,1.0,0.2,0.8,1.0,255,24,0.09,0.03,0.0,0.0,0.0,0.0,0.49,1.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,102,50,0.16,0.05,0.01,0.04,0.02,0.0,0.85,1.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.2,1.0,0.8,0.33,1.0,1.0,255,29,0.11,0.03,0.0,0.0,0.0,0.0,0.32,0.79,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,134,85,0.34,0.02,0.01,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,1.0,1.0,0.25,1.0,1.0,98,43,0.14,0.05,0.01,0.05,0.03,0.0,0.89,1.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,0.12,1.0,0.75,1.0,0.0,0.83,45,87,0.33,0.11,0.02,0.02,0.0,0.0,0.84,0.7,mscan,PROBE
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.5,1.0,0.5,1.0,1.0,255,64,0.25,0.01,0.0,0.0,0.0,0.0,0.66,1.0,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,6,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,81,84,0.33,0.04,0.01,0.04,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,34,0.13,0.03,0.0,0.0,0.0,0.0,0.34,0.76,mscan,PROBE
1,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,1.0,0.83,0.5,1.0,1.0,106,59,0.25,0.05,0.01,0.03,0.0,0.0,0.89,0.98,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,188,33,0.18,0.03,0.01,0.0,0.03,0.0,0.9,1.0,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,205,86,0.34,0.01,0.0,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.67,1.0,0.0,0.67,78,89,0.33,0.06,0.01,0.02,0.0,0.11,0.88,0.61,mscan,PROBE
0,tcp,pm_dump,SF,44,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.5,0.0,0.25,0.75,1.0,255,16,0.06,0.02,0.0,0.0,0.0,0.0,0.18,0.0,mscan,PROBE
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,1.0,0.67,0.33,1.0,1.0,25,59,0.24,0.2,0.04,0.03,0.0,0.0,0.84,0.97,mscan,PROBE
2,tcp,telnet,SF,24,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,152,96,0.36,0.03,0.01,0.02,0.05,0.08,0.86,0.57,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.0,0.06,1.0,0.82,0.33,1.0,1.0,47,64,0.26,0.06,0.02,0.03,0.0,0.0,0.83,1.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,21,0.08,0.03,0.0,0.0,0.0,0.0,0.23,0.81,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.5,0.78,0.5,1.0,0.89,235,84,0.33,0.02,0.0,0.02,0.0,0.0,0.89,0.7,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,48,81,0.33,0.06,0.02,0.04,1.0,0.89,0.0,0.11,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,1.0,0.9,0.25,1.0,0.9,117,84,0.32,0.04,0.01,0.02,0.0,0.0,0.89,0.69,mscan,PROBE
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,0.4,1.0,0.0,0.6,255,63,0.25,0.03,0.0,0.0,0.0,0.0,0.54,0.63,mscan,PROBE
3,tcp,telnet,SF,24,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.75,0.44,0.5,0.75,0.56,228,86,0.34,0.02,0.0,0.02,0.0,0.0,0.89,0.7,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,129,85,0.33,0.02,0.01,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.0,0.0,1.0,0.88,0.25,1.0,0.88,116,83,0.32,0.04,0.01,0.02,0.0,0.0,0.91,0.71,mscan,PROBE
1,tcp,telnet,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,0.08,0.0,0.08,1.0,0.0,0.67,180,18,0.01,0.02,0.01,0.11,0.0,0.0,0.0,0.61,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.8,1.0,0.2,0.8,1.0,255,42,0.16,0.02,0.0,0.0,0.01,0.0,0.79,1.0,mscan,PROBE
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0.17,0.0,0.83,1.0,0.0,1.0,61,85,0.34,0.05,0.02,0.02,1.0,0.25,0.0,0.53,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,1.0,0.25,1.0,1.0,39,52,0.18,0.13,0.03,0.04,0.0,0.0,0.87,1.0,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,137,72,0.34,0.02,0.01,0.03,1.0,0.64,0.0,0.36,mscan,PROBE
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,181,59,0.24,0.03,0.01,0.03,0.0,0.0,0.88,1.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,15,0.06,0.03,0.0,0.0,0.02,0.0,0.27,1.0,mscan,PROBE
1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,0.57,1.0,0.0,0.57,193,83,0.33,0.03,0.01,0.02,0.0,0.0,0.9,0.71,mscan,PROBE
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.75,1.0,0.25,0.75,1.0,169,59,0.24,0.03,0.01,0.03,0.01,0.0,0.89,0.98,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.0,0.32,1.0,0.42,1.0,0.0,0.74,8,85,0.38,0.62,0.12,0.04,0.0,0.0,0.62,0.68,mscan,PROBE
3,tcp,telnet,SF,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.6,0.5,0.0,0.5,0.75,0.8,164,82,0.5,0.02,0.01,0.0,0.0,0.0,0.63,0.27,mscan,PROBE
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.0,0.0,1.0,1.0,0.5,1.0,1.0,33,60,0.27,0.15,0.03,0.03,0.0,0.0,0.88,0.98,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,1.0,0.33,1.0,1.0,85,49,0.16,0.06,0.01,0.04,0.0,0.0,0.88,1.0,mscan,PROBE
1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,0.75,0.5,0.5,0.75,0.5,43,86,0.33,0.12,0.02,0.02,0.0,0.0,0.84,0.7,mscan,PROBE
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.0,0.33,0.0,0.33,1.0,0.0,0.67,7,3,0.43,0.43,0.14,0.0,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.0,0.06,1.0,0.88,0.33,1.0,1.0,38,59,0.24,0.13,0.03,0.03,0.05,0.02,0.76,0.97,mscan,PROBE
7,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.0,1.0,1.0,0.5,1.0,1.0,20,58,0.25,0.25,0.05,0.03,0.0,0.0,0.75,1.0,mscan,PROBE
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,1.0,0.5,1.0,1.0,204,59,0.24,0.02,0.0,0.03,0.0,0.0,0.89,0.98,mscan,PROBE
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,201,88,0.33,0.02,0.0,0.02,0.0,0.0,0.88,0.64,mscan,PROBE
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,76,58,0.28,0.07,0.01,0.03,0.0,0.0,0.89,0.98,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6,85,0.33,0.5,0.17,0.04,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,SF,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0.0,0.17,0.75,0.75,0.5,0.75,0.92,128,127,0.5,0.02,0.01,0.02,0.0,0.0,0.84,0.49,mscan,PROBE
1,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,1.0,0.5,1.0,1.0,210,60,0.24,0.02,0.0,0.03,0.0,0.0,0.89,1.0,mscan,PROBE
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.07,1.0,0.87,0.5,1.0,1.0,69,59,0.26,0.07,0.01,0.03,0.0,0.0,0.87,0.98,mscan,PROBE
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,164,86,0.34,0.02,0.01,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,207,85,0.33,0.01,0.0,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.14,1.0,0.71,1.0,0.0,0.86,55,84,0.33,0.09,0.02,0.02,0.0,0.0,0.89,0.71,mscan,PROBE
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.08,1.0,0.92,1.0,0.0,0.92,255,38,0.15,0.03,0.0,0.0,0.0,0.03,0.46,0.84,mscan,PROBE
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.67,0.5,1.0,1.0,114,60,0.25,0.04,0.01,0.03,0.01,0.0,0.89,0.98,mscan,PROBE
3,tcp,telnet,SF,24,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.75,0.57,0.5,0.75,0.57,190,90,0.34,0.03,0.01,0.02,0.02,0.01,0.87,0.63,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.8,1.0,0.2,0.8,1.0,197,52,0.2,0.03,0.01,0.04,0.0,0.0,0.89,1.0,mscan,PROBE
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0.33,0.0,0.33,1.0,0.0,0.67,40,14,0.35,0.08,0.03,0.0,1.0,1.0,0.0,0.0,mscan,PROBE
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.0,0.11,0.0,0.44,1.0,0.0,0.56,235,86,0.34,0.01,0.0,0.02,1.0,1.0,0.0,0.0,mscan,PROBE
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,1.0,0.33,1.0,1.0,220,59,0.23,0.02,0.0,0.03,0.01,0.02,0.87,0.97,mscan,PROBE
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,29,0.11,0.03,0.0,0.0,0.01,0.03,0.41,0.97,mscan,PROBE
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,41,0.16,0.02,0.0,0.0,0.0,0.0,0.6,1.0,mscan,PROBE
1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.17,1.0,0.5,1.0,0.0,0.67,255,16,0.06,0.03,0.0,0.0,0.0,0.0,0.18,0.81,mscan,PROBE
0,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,255,35,0.14,0.03,0.0,0.0,0.0,0.0,0.35,0.74,mscan,PROBE
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.5,1.0,0.5,1.0,1.0,219,64,0.25,0.02,0.0,0.03,0.0,0.0,0.85,1.0,mscan,PROBE
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.8,1.0,0.2,0.8,1.0,104,52,0.17,0.05,0.01,0.04,0.0,0.0,0.88,1.0,mscan,PROBE
0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,1.0,1.0,1.0,0.0,1.0,14,60,0.29,0.36,0.07,0.03,0.0,0.0,0.79,0.98,mscan,PROBE
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,45,12,0.27,0.07,0.02,0.0,0.0,0.0,0.64,1.0,mscan,PROBE
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,26,0.1,0.03,0.0,0.0,0.0,0.0,0.36,0.92,mscan,PROBE
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,35,0.14,0.03,0.0,0.0,0.01,0.03,0.51,0.97,mscan,PROBE
0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.17,1.0,0.5,1.0,0.0,0.67,184,88,0.34,0.03,0.01,0.02,0.01,0.01,0.88,0.64,mscan,PROBE
